"2","46.5","25.8","56.0","258","657","2019-08-11 11:35:12+02:00"
"2","36.0","25.5","54.0","336","571","2019-08-11 11:50:13+02:00"
"2","41.0","25.3","55.0","350","554","2019-08-11 12:05:12+02:00"
"2","41.5","25.3","55.0","360","531","2019-08-11 12:20:12+02:00"
"2","42.0","25.3","55.5","368","559","2019-08-11 12:35:12+02:00"
"2","30.0","25.3","55.0","378","548","2019-08-11 12:50:15+02:00"
"2","27.0","25.3","54.5","380","499","2019-08-11 13:05:12+02:00"
"2","30.0","25.3","54.5","386","491","2019-08-11 13:20:12+02:00"
"2","39.5","25.3","54.0","394","464","2019-08-11 13:35:12+02:00"
"2","34.0","25.3","54.0","398","469","2019-08-11 13:50:12+02:00"
"2","37.0","25.3","54.0","402","479","2019-08-11 14:05:13+02:00"
"2","38.5","25.3","54.5","404","483","2019-08-11 14:20:16+02:00"
"2","37.0","25.3","54.5","402","476","2019-08-11 14:35:14+02:00"
"2","40.0","25.3","54.0","398","489","2019-08-11 14:50:14+02:00"
"2","46.0","25.3","54.0","392","498","2019-08-11 15:05:15+02:00"
"2","38.5","25.5","54.0","388","507","2019-08-11 15:20:16+02:00"
"2","36.5","25.5","54.0","382","488","2019-08-11 15:35:21+02:00"
"2","36.5","25.5","54.0","380","486","2019-08-11 15:50:18+02:00"
"2","41.0","25.5","53.5","374","486","2019-08-11 16:05:19+02:00"
"2","40.0","25.5","53.5","370","486","2019-08-11 16:20:20+02:00"
"2","45.0","25.5","54.0","364","509","2019-08-11 16:35:24+02:00"
"2","47.0","25.5","54.0","358","525","2019-08-11 16:50:21+02:00"
"2","45.5","25.5","55.0","354","497","2019-08-11 17:05:11+02:00"
"2","37.5","25.5","55.5","348","502","2019-08-11 17:20:12+02:00"
"2","37.5","25.5","55.5","336","487","2019-08-11 17:35:15+02:00"
"2","36.0","25.5","56.0","334","476","2019-08-11 17:50:11+02:00"
"2","39.0","25.3","56.0","326","485","2019-08-11 18:05:11+02:00"
"2","30.0","25.3","56.0","316","462","2019-08-11 18:20:14+02:00"
"2","34.5","25.3","56.0","308","454","2019-08-11 18:35:11+02:00"
"2","37.0","25.3","55.5","292","458","2019-08-11 18:50:11+02:00"
"2","27.0","25.0","56.0","266","444","2019-08-11 19:05:11+02:00"
"2","30.0","25.0","56.0","246","449","2019-08-11 19:20:11+02:00"
"2","27.0","25.0","57.0","208","450","2019-08-11 19:35:11+02:00"
"2","27.0","25.0","57.0","130","450","2019-08-11 19:50:11+02:00"
"2","27.0","24.8","57.5","72","449","2019-08-11 20:05:11+02:00"
"2","27.0","24.8","57.5","28","452","2019-08-11 20:20:11+02:00"
"2","27.0","24.8","58.0","6","440","2019-08-11 20:35:12+02:00"
"2","27.0","24.5","58.0","0","444","2019-08-11 20:50:11+02:00"
"2","27.0","24.5","58.5","0","452","2019-08-11 21:05:10+02:00"
"2","27.0","24.3","59.0","0","444","2019-08-11 21:20:11+02:00"
"2","27.0","24.3","59.5","0","454","2019-08-11 21:35:11+02:00"
"2","27.0","24.3","60.0","0","455","2019-08-11 21:50:11+02:00"
"2","27.0","24.0","60.5","0","457","2019-08-11 22:05:11+02:00"
"2","27.0","24.0","61.0","0","450","2019-08-11 22:20:11+02:00"
"2","27.0","24.0","61.0","0","457","2019-08-11 22:35:11+02:00"
"2","27.0","24.0","61.5","0","445","2019-08-11 22:50:11+02:00"
"2","27.0","24.0","61.0","0","443","2019-08-11 23:05:11+02:00"
"2","27.0","23.8","61.0","0","444","2019-08-11 23:20:11+02:00"
"2","27.0","23.8","61.0","0","454","2019-08-11 23:35:11+02:00"
"2","27.0","23.8","61.0","0","442","2019-08-11 23:50:10+02:00"
"2","27.0","23.8","60.5","0","444","2019-08-12 00:05:10+02:00"
"2","27.0","23.5","60.5","0","445","2019-08-12 00:20:10+02:00"
"2","27.0","23.5","60.0","0","437","2019-08-12 00:35:11+02:00"
"2","27.0","23.5","59.5","0","449","2019-08-12 00:50:10+02:00"
"2","27.0","23.3","59.5","0","450","2019-08-12 01:05:11+02:00"
"2","27.0","23.3","59.5","0","463","2019-08-12 01:20:10+02:00"
"2","27.0","23.3","59.0","0","457","2019-08-12 01:35:11+02:00"
"2","27.0","23.3","58.5","0","452","2019-08-12 01:50:11+02:00"
"2","27.0","23.0","58.0","0","458","2019-08-12 02:05:10+02:00"
"2","27.0","23.0","57.5","0","441","2019-08-12 02:20:10+02:00"
"2","27.0","23.0","57.5","0","457","2019-08-12 02:35:11+02:00"
"2","27.0","23.0","57.5","0","454","2019-08-12 02:50:10+02:00"
"2","27.0","23.0","57.5","0","451","2019-08-12 03:05:10+02:00"
"2","27.0","23.0","57.5","0","464","2019-08-12 03:20:10+02:00"
"2","27.0","23.0","57.5","0","451","2019-08-12 03:35:10+02:00"
"2","27.0","22.8","57.5","0","448","2019-08-12 03:50:10+02:00"
"2","27.0","22.8","57.5","0","466","2019-08-12 04:05:10+02:00"
"2","27.0","22.8","57.5","0","459","2019-08-12 04:20:10+02:00"
"2","27.0","22.8","57.5","0","454","2019-08-12 04:35:10+02:00"
"2","27.0","22.8","57.5","0","460","2019-08-12 04:50:10+02:00"
"2","27.0","22.8","57.5","0","452","2019-08-12 05:05:10+02:00"
"2","27.0","22.8","57.5","0","458","2019-08-12 05:20:10+02:00"
"2","27.0","22.5","57.5","0","459","2019-08-12 05:35:10+02:00"
"2","27.0","22.5","57.5","0","461","2019-08-12 05:50:09+02:00"
"2","27.0","22.5","57.5","0","444","2019-08-12 06:05:10+02:00"
"2","27.0","22.5","57.0","0","475","2019-08-12 06:20:09+02:00"
"2","27.0","22.5","57.5","0","456","2019-08-12 06:35:10+02:00"
"2","27.0","22.5","57.0","0","466","2019-08-12 06:50:12+02:00"
"2","27.0","22.5","57.0","0","465","2019-08-12 07:05:10+02:00"
"2","27.0","22.5","57.0","0","460","2019-08-12 07:20:10+02:00"
"2","27.0","22.5","57.0","2","469","2019-08-12 07:35:11+02:00"
"2","27.0","22.5","56.5","14","477","2019-08-12 07:50:12+02:00"
"2","27.0","22.3","56.5","40","468","2019-08-12 08:05:12+02:00"
"2","27.0","22.3","57.0","74","455","2019-08-12 08:20:13+02:00"
"2","27.0","22.3","56.5","106","473","2019-08-12 08:35:15+02:00"
"2","34.5","22.3","56.5","140","464","2019-08-12 08:50:15+02:00"
"2","27.0","22.3","56.5","168","473","2019-08-12 09:05:16+02:00"
"2","27.0","22.3","56.0","192","482","2019-08-12 09:20:17+02:00"
"2","27.0","22.3","56.0","214","468","2019-08-12 09:35:18+02:00"
"2","27.0","22.3","55.5","234","471","2019-08-12 09:50:19+02:00"
"2","27.0","22.3","55.5","246","479","2019-08-12 10:05:19+02:00"
"2","27.0","22.5","55.0","258","483","2019-08-12 10:20:09+02:00"
"2","30.0","22.5","55.0","268","462","2019-08-12 10:35:09+02:00"
"2","27.0","22.5","55.0","280","482","2019-08-12 10:50:09+02:00"
"2","27.0","22.8","55.0","292","476","2019-08-12 11:05:09+02:00"
"2","27.0","22.8","54.5","304","471","2019-08-12 11:20:09+02:00"
"2","27.0","22.8","54.0","314","455","2019-08-12 11:35:09+02:00"
"2","27.0","23.0","54.0","328","456","2019-08-12 11:50:09+02:00"
"2","27.0","23.0","54.0","340","444","2019-08-12 12:05:12+02:00"
"2","27.0","23.3","53.5","346","466","2019-08-12 12:20:09+02:00"
"2","27.0","23.3","53.0","352","466","2019-08-12 12:35:09+02:00"
"2","27.0","23.5","52.5","360","452","2019-08-12 12:50:09+02:00"
"2","27.0","23.5","51.0","364","448","2019-08-12 13:05:09+02:00"
"2","27.0","23.8","49.0","368","440","2019-08-12 13:20:09+02:00"
"2","27.0","24.0","48.5","370","447","2019-08-12 13:35:09+02:00"
"2","30.0","24.0","48.5","372","453","2019-08-12 13:50:09+02:00"
"2","27.0","24.0","49.0","372","458","2019-08-12 14:05:08+02:00"
"2","27.0","24.3","49.0","372","456","2019-08-12 14:20:09+02:00"
"2","27.0","24.3","48.5","374","448","2019-08-12 14:35:08+02:00"
"2","27.0","24.3","48.5","370","461","2019-08-12 14:50:09+02:00"
"2","27.0","24.5","48.5","368","448","2019-08-12 15:05:09+02:00"
"2","27.0","24.5","48.5","364","452","2019-08-12 15:20:09+02:00"
"2","33.0","24.5","48.5","358","450","2019-08-12 15:35:08+02:00"
"2","27.0","24.5","49.0","354","460","2019-08-12 15:50:08+02:00"
"2","27.0","24.5","50.0","348","444","2019-08-12 16:05:09+02:00"
"2","27.0","24.5","51.5","340","451","2019-08-12 16:20:08+02:00"
"2","27.0","24.5","52.0","332","457","2019-08-12 16:35:09+02:00"
"2","27.0","24.5","52.5","328","449","2019-08-12 16:50:08+02:00"
"2","27.0","24.5","52.5","320","452","2019-08-12 17:05:08+02:00"
"2","27.0","24.5","52.5","312","439","2019-08-12 17:20:08+02:00"
"2","30.0","24.5","51.5","302","458","2019-08-12 17:35:08+02:00"
"2","27.0","24.5","51.0","294","444","2019-08-12 17:50:08+02:00"
"2","27.0","24.5","50.0","292","459","2019-08-12 18:05:08+02:00"
"2","27.0","24.5","50.5","294","448","2019-08-12 18:20:11+02:00"
"2","27.0","24.5","50.5","288","451","2019-08-12 18:35:08+02:00"
"2","27.0","24.5","50.5","278","453","2019-08-12 18:50:08+02:00"
"2","27.0","24.5","51.0","260","444","2019-08-12 19:05:08+02:00"
"2","27.0","24.3","52.0","244","457","2019-08-12 19:20:08+02:00"
"2","27.0","24.3","53.5","218","450","2019-08-12 19:35:08+02:00"
"2","27.0","24.3","53.0","120","451","2019-08-12 19:50:11+02:00"
"2","27.0","24.3","53.0","66","447","2019-08-12 20:05:07+02:00"
"2","27.0","24.0","52.5","26","443","2019-08-12 20:20:14+02:00"
"2","27.0","24.0","52.0","6","448","2019-08-12 20:35:08+02:00"
"2","27.0","24.0","51.5","0","448","2019-08-12 20:50:08+02:00"
"2","27.0","23.8","51.0","0","439","2019-08-12 21:05:08+02:00"
"2","27.0","23.8","50.5","0","439","2019-08-12 21:20:07+02:00"
"2","27.0","23.8","51.0","0","448","2019-08-12 21:35:11+02:00"
"2","27.0","23.5","52.5","0","450","2019-08-12 21:50:07+02:00"
"2","27.0","23.5","53.5","0","447","2019-08-12 22:05:08+02:00"
"2","27.0","23.5","54.5","0","451","2019-08-12 22:20:07+02:00"
"2","27.0","23.5","54.5","0","437","2019-08-12 22:35:08+02:00"
"2","27.0","23.5","55.0","0","447","2019-08-12 22:50:07+02:00"
"2","27.0","23.5","55.5","0","437","2019-08-12 23:05:08+02:00"
"2","27.0","23.5","57.0","0","444","2019-08-12 23:20:08+02:00"
"2","27.0","23.3","58.0","0","448","2019-08-12 23:35:11+02:00"
"2","27.0","23.3","59.0","0","450","2019-08-12 23:50:07+02:00"
"2","27.0","23.3","59.5","0","445","2019-08-13 00:05:08+02:00"
"2","27.0","23.3","59.5","0","458","2019-08-13 00:20:07+02:00"
"2","27.0","23.3","58.5","0","453","2019-08-13 00:35:08+02:00"
"2","27.0","23.3","57.5","0","447","2019-08-13 00:50:10+02:00"
"2","27.0","23.0","57.0","0","457","2019-08-13 01:05:10+02:00"
"2","27.0","23.0","56.0","0","451","2019-08-13 01:20:11+02:00"
"2","27.0","23.0","56.0","0","450","2019-08-13 01:35:12+02:00"
"2","27.0","23.0","56.0","0","454","2019-08-13 01:50:13+02:00"
"2","27.0","23.0","56.5","0","452","2019-08-13 02:05:14+02:00"
"2","27.0","23.0","56.5","0","459","2019-08-13 02:20:14+02:00"
"2","27.0","23.0","56.0","0","463","2019-08-13 02:35:15+02:00"
"2","27.0","23.0","55.0","0","463","2019-08-13 02:50:16+02:00"
"2","27.0","23.0","54.0","0","454","2019-08-13 03:05:17+02:00"
"2","27.0","22.8","53.5","0","462","2019-08-13 03:20:06+02:00"
"2","27.0","22.8","52.5","0","464","2019-08-13 03:35:07+02:00"
"2","27.0","22.8","52.0","0","449","2019-08-13 03:50:06+02:00"
"2","27.0","22.8","51.5","0","458","2019-08-13 04:05:07+02:00"
"2","27.0","22.8","51.0","0","458","2019-08-13 04:20:06+02:00"
"2","27.0","22.8","51.0","0","458","2019-08-13 04:35:06+02:00"
"2","27.0","22.8","50.5","0","456","2019-08-13 04:50:06+02:00"
"2","27.0","22.5","50.5","0","475","2019-08-13 05:05:06+02:00"
"2","27.0","22.5","50.0","0","460","2019-08-13 05:20:07+02:00"
"2","27.0","22.5","50.0","0","464","2019-08-13 05:35:07+02:00"
"2","27.0","22.5","49.5","0","467","2019-08-13 05:50:06+02:00"
"2","27.0","22.5","49.5","0","465","2019-08-13 06:05:06+02:00"
"2","27.0","22.5","49.5","0","466","2019-08-13 06:20:06+02:00"
"2","27.0","22.5","49.5","0","475","2019-08-13 06:35:06+02:00"
"2","27.0","22.5","49.0","0","472","2019-08-13 06:50:06+02:00"
"2","27.0","22.5","49.0","0","472","2019-08-13 07:05:06+02:00"
"2","27.0","22.3","49.0","0","466","2019-08-13 07:20:06+02:00"
"2","27.0","22.3","48.5","0","458","2019-08-13 07:35:06+02:00"
"2","27.0","22.3","48.5","10","488","2019-08-13 07:50:06+02:00"
"2","27.0","22.3","48.5","32","464","2019-08-13 08:05:10+02:00"
"2","27.0","22.3","48.0","64","465","2019-08-13 08:20:06+02:00"
"2","27.0","22.3","48.0","98","477","2019-08-13 08:35:06+02:00"
"2","27.0","22.3","48.0","132","470","2019-08-13 08:50:06+02:00"
"2","27.0","22.3","48.0","160","466","2019-08-13 09:05:06+02:00"
"2","27.0","22.3","47.5","186","464","2019-08-13 09:20:06+02:00"
"2","27.0","22.3","47.5","210","472","2019-08-13 09:35:06+02:00"
"2","27.0","22.5","47.5","230","476","2019-08-13 09:50:06+02:00"
"2","27.0","22.5","47.5","248","473","2019-08-13 10:05:06+02:00"
"2","27.0","22.5","47.5","266","457","2019-08-13 10:20:06+02:00"
"2","27.0","22.5","47.5","280","461","2019-08-13 10:35:09+02:00"
"2","27.0","22.8","47.5","290","465","2019-08-13 10:50:05+02:00"
"2","27.0","22.8","47.5","302","449","2019-08-13 11:05:06+02:00"
"2","30.0","23.0","47.5","318","462","2019-08-13 11:20:06+02:00"
"2","27.0","23.0","47.0","334","471","2019-08-13 11:35:06+02:00"
"2","27.0","23.3","47.0","352","457","2019-08-13 11:50:06+02:00"
"2","27.0","23.3","46.5","366","451","2019-08-13 12:05:06+02:00"
"2","27.0","23.5","46.5","376","449","2019-08-13 12:20:05+02:00"
"2","27.0","23.8","46.5","380","455","2019-08-13 12:35:06+02:00"
"2","27.0","23.8","46.0","382","441","2019-08-13 12:50:05+02:00"
"2","27.0","24.0","45.5","390","450","2019-08-13 13:05:06+02:00"
"2","27.0","24.3","45.0","396","451","2019-08-13 13:20:05+02:00"
"2","27.0","24.3","45.0","398","457","2019-08-13 13:35:08+02:00"
"2","27.0","24.5","44.5","394","457","2019-08-13 13:50:08+02:00"
"2","27.0","24.5","44.5","392","446","2019-08-13 14:05:08+02:00"
"2","27.0","24.8","44.0","390","459","2019-08-13 14:20:06+02:00"
"2","27.0","24.8","44.0","388","448","2019-08-13 14:35:05+02:00"
"2","27.0","25.0","43.5","384","446","2019-08-13 14:50:05+02:00"
"2","27.0","25.0","43.0","378","451","2019-08-13 15:05:05+02:00"
"2","27.0","25.0","42.5","372","441","2019-08-13 15:20:05+02:00"
"2","27.0","25.3","42.0","366","447","2019-08-13 15:35:05+02:00"
"2","27.0","25.3","42.0","360","448","2019-08-13 15:50:05+02:00"
"2","27.0","25.3","42.0","352","453","2019-08-13 16:05:05+02:00"
"2","27.0","25.5","42.0","344","451","2019-08-13 16:20:05+02:00"
"2","27.0","25.5","41.5","340","443","2019-08-13 16:35:08+02:00"
"2","27.0","25.5","41.5","340","443","2019-08-13 16:50:05+02:00"
"2","27.0","25.5","41.5","334","452","2019-08-13 17:05:05+02:00"
"2","27.0","25.5","41.5","328","449","2019-08-13 17:20:05+02:00"
"2","27.0","25.8","41.5","316","446","2019-08-13 17:35:06+02:00"
"2","27.0","25.8","41.5","304","452","2019-08-13 17:50:07+02:00"
"2","27.0","25.8","41.0","302","459","2019-08-13 18:05:07+02:00"
"2","27.0","25.8","41.0","300","448","2019-08-13 18:20:08+02:00"
"2","27.0","25.8","40.5","296","451","2019-08-13 18:35:09+02:00"
"2","27.0","25.8","40.5","288","444","2019-08-13 18:50:10+02:00"
"2","27.0","25.5","41.0","266","444","2019-08-13 19:05:11+02:00"
"2","27.0","25.5","41.0","246","465","2019-08-13 19:20:12+02:00"
"2","27.0","25.5","41.5","210","450","2019-08-13 19:35:13+02:00"
"2","27.0","25.5","41.5","108","453","2019-08-13 19:50:13+02:00"
